Date,USD/EUR,USD/GBP,USD/JPY,USD/CHF,USD/CAD,USD/AUD,USD/SGD,USD/KRW,USD/CNY,USD/INR,USD/BRL,USD/ZAR,USD/RUB,USD/MXN,USD/IDR,USD/TRY,USD/VND,USD/LKR,USD/NGN ,USD/KES,USD/BDT
29-01-2023,0.920,0.806,129.854,0.921,1.330,1.407,1.312,1228.950,6.782,,5.107,17.174,,18.769,14970.400,18.799,,,,,
30-01-2023,0.922,0.809,130.479,0.925,1.338,1.417,1.314,1231.500,6.748,81.580,5.115,17.379,69.880,18.759,14995.000,18.808,23470.000,362.698,459.910,123.420,104.422
31-01-2023,0.921,0.812,130.110,0.916,1.331,1.418,1.314,1232.150,6.754,81.768,5.072,17.411,70.550,18.843,14990.700,18.804,23445.000,364.253,460.020,123.500,105.084
01-02-2023,0.908,0.807,128.622,0.908,1.328,1.400,1.305,1221.950,6.741,81.710,5.054,16.998,69.900,18.583,14855.000,18.807,23440.000,362.757,460.020,123.600,104.424
02-02-2023,0.917,0.818,128.746,0.913,1.332,1.413,1.311,1224.900,6.732,82.046,5.049,17.069,75.031,18.641,14881.000,18.805,23449.000,362.802,460.040,123.700,105.703
03-02-2023,0.923,0.830,131.190,0.926,1.341,1.444,1.323,1246.920,6.774,82.491,5.151,17.452,70.615,18.953,15077.700,18.815,23440.000,361.791,460.040,123.750,105.701
04-02-2023,0.923,0.829,131.180,0.926,1.341,1.444,1.323,1246.750,6.774,82.226,5.150,17.453,70.615,18.953,15078.800,18.822,,365.162,460.040,124.424,106.686
05-02-2023,0.927,0.830,132.009,0.926,1.340,1.445,1.325,1246.750,6.774,,5.150,17.432,,18.991,15078.800,18.825,,,,,
06-02-2023,0.932,0.831,132.623,0.928,1.344,1.452,1.327,1261.230,6.794,82.755,5.146,17.655,71.475,19.168,15200.000,18.829,23480.000,361.873,459.200,124.800,105.003
07-02-2023,0.932,0.830,131.042,0.922,1.339,1.436,1.323,1255.350,6.791,82.742,5.209,17.514,72.100,18.882,15147.000,18.832,23600.000,362.141,459.920,124.030,105.007
08-02-2023,0.933,0.828,131.387,0.921,1.345,1.443,1.326,1260.470,6.788,82.660,5.200,17.720,73.221,18.934,15117.000,18.832,23590.000,362.083,459.920,124.100,104.728
09-02-2023,0.931,0.825,131.519,0.922,1.345,1.441,1.325,1264.550,6.780,82.533,5.290,17.741,73.005,18.778,15140.000,18.830,23560.000,361.941,459.970,124.200,102.920
10-02-2023,0.935,0.829,131.420,0.925,1.339,1.447,1.330,1267.510,6.808,82.495,5.214,17.921,73.769,18.647,15183.300,18.810,23565.000,361.801,458.990,124.300,103.018
11-02-2023,0.934,0.829,131.410,0.925,1.339,1.445,1.330,1266.870,6.808,82.513,5.213,17.908,73.075,18.647,15182.200,18.822,,361.594,458.990,123.602,102.959
12-02-2023,0.937,0.830,131.551,0.924,1.336,1.446,1.330,1266.870,6.808,,5.213,17.890,,18.678,15182.200,18.830,,,,,
13-02-2023,0.932,0.823,132.337,0.919,1.333,1.435,1.328,1272.940,6.822,82.597,5.158,17.810,74.064,18.565,15211.000,18.837,23595.000,361.754,460.020,124.260,105.224
14-02-2023,0.931,0.821,132.991,0.922,1.334,1.431,1.328,1272.250,6.826,82.868,5.192,17.860,73.565,18.505,15179.000,18.844,23600.000,361.677,460.060,124.500,105.453
15-02-2023,0.935,0.831,133.903,0.923,1.339,1.448,1.335,1283.720,6.852,82.738,5.218,18.020,73.965,18.585,15210.000,18.850,23615.000,362.572,460.000,124.890,104.812
16-02-2023,0.938,0.835,134.074,0.926,1.347,1.457,1.337,1288.960,6.860,82.695,5.217,18.122,74.680,18.549,15142.000,18.855,23680.000,361.721,460.050,124.650,104.115
17-02-2023,0.933,0.830,134.100,0.925,1.349,1.453,1.337,1294.900,6.867,82.815,5.167,18.037,73.965,18.346,15159.000,18.824,23810.000,362.312,455.000,124.900,104.136
18-02-2023,0.933,0.830,134.110,0.925,1.347,1.453,1.337,1294.800,6.867,82.758,5.163,18.037,73.965,18.346,15159.000,18.828,,358.970,460.040,123.326,103.176
19-02-2023,0.936,0.831,134.307,0.925,1.348,1.456,1.337,1293.920,6.858,82.758,5.165,18.039,,18.367,15159.000,18.853,,360.164,,123.737,103.519
20-02-2023,0.936,0.831,134.336,0.923,1.345,1.447,1.336,1296.110,6.854,82.698,5.167,18.051,75.464,18.385,15162.500,18.864,23725.000,358.718,460.050,125.130,104.537
21-02-2023,0.939,0.826,134.976,0.928,1.353,1.457,1.340,1305.830,6.873,82.861,5.167,18.240,74.615,18.430,15233.000,18.863,23705.000,361.996,456.000,125.150,104.592
22-02-2023,0.943,0.830,134.932,0.931,1.355,1.468,1.340,1302.830,6.891,82.835,5.151,18.205,74.865,18.365,15192.000,18.875,23780.000,361.629,459.970,125.070,105.399
23-02-2023,0.944,0.832,134.628,0.934,1.354,1.468,1.343,1298.080,6.907,82.618,5.136,18.202,75.365,18.369,15210.000,18.863,23815.000,361.630,459.940,125.280,105.352
24-02-2023,0.945,0.837,136.470,0.940,1.363,1.486,1.350,1313.800,6.955,82.933,5.209,18.408,75.980,18.372,15256.600,18.869,23780.000,361.825,455.000,125.900,105.408
25-02-2023,0.945,0.837,136.470,0.940,1.363,1.486,1.350,1313.700,6.955,82.918,5.208,18.408,75.980,18.373,15257.700,18.872,,361.483,459.940,125.110,105.308
26-02-2023,0.947,0.837,136.395,0.940,1.359,1.485,1.350,1313.700,6.955,,5.208,18.388,,18.391,15257.700,18.882,,,,,
27-02-2023,0.942,0.829,136.317,0.936,1.357,1.483,1.347,1318.350,6.944,82.652,5.200,18.380,74.615,18.367,15209.000,18.884,23805.000,359.678,458.000,126.100,104.943
28-02-2023,0.945,0.831,136.348,0.942,1.365,1.486,1.348,1321.600,6.932,82.635,5.236,18.314,75.015,18.301,15240.000,18.882,23740.000,358.632,459.970,126.300,102.785
01-03-2023,0.937,0.831,136.194,0.939,1.359,1.479,1.342,1305.730,6.868,82.420,5.178,18.097,75.230,18.116,15243.000,18.883,23710.000,354.693,456.000,126.600,102.775
02-03-2023,0.943,0.837,136.705,0.942,1.359,1.485,1.347,1311.060,6.914,82.356,5.200,18.166,75.490,18.105,15322.000,18.886,23700.000,342.759,458.000,126.350,105.321
03-03-2023,0.939,0.831,135.840,0.936,1.362,1.477,1.345,1294.780,6.906,81.713,5.194,18.128,75.365,17.942,15253.000,18.811,23710.000,336.290,456.000,127.000,105.332
04-03-2023,0.939,0.831,135.840,0.936,1.362,1.477,1.345,1294.780,6.907,81.713,5.194,18.128,75.365,17.942,15255.100,18.811,,,459.960,127.000,
05-03-2023,0.941,0.831,136.017,0.937,1.360,1.480,1.345,1294.780,6.907,,5.194,18.118,,17.978,15255.100,18.887,,,,,
06-03-2023,0.936,0.832,135.999,0.931,1.362,1.485,1.345,1299.000,6.929,81.854,5.152,18.170,75.365,18.001,15352.000,18.870,23650.000,330.411,459.960,127.980,103.242
07-03-2023,0.948,0.845,137.391,0.942,1.375,1.517,1.354,1317.900,6.961,82.075,5.190,18.388,75.565,18.100,15437.000,18.918,23640.000,321.640,455.000,127.600,103.574
08-03-2023,0.948,0.844,137.226,0.941,1.380,1.517,1.353,1316.450,6.950,81.965,5.144,18.522,76.015,17.971,15450.000,18.941,23710.000,326.633,456.000,127.800,103.549
09-03-2023,0.945,0.839,136.395,0.933,1.383,1.517,1.353,1325.550,6.964,82.018,5.164,18.561,75.815,18.330,15489.000,18.952,23680.000,321.823,458.000,128.200,103.758
10-03-2023,0.938,0.831,134.990,0.920,1.386,1.520,1.348,1320.190,6.905,82.018,5.216,18.307,76.165,18.478,15471.500,18.970,23660.000,320.053,460.020,126.920,103.180
11-03-2023,0.938,0.831,135.000,0.920,1.385,1.520,1.348,1319.540,6.905,81.958,5.216,18.307,76.165,18.479,15472.600,18.956,,320.143,460.020,126.956,103.209
12-03-2023,0.936,0.828,134.973,0.918,1.376,1.507,1.347,1319.540,6.905,,5.216,18.197,,18.317,15472.600,18.961,,,,,
13-03-2023,0.932,0.822,133.114,0.912,1.374,1.502,1.347,1296.380,6.845,82.417,5.246,18.184,75.515,18.919,15409.000,18.971,23570.000,327.015,455.000,128.800,103.877
14-03-2023,0.932,0.823,134.397,0.915,1.369,1.495,1.345,1304.580,6.871,82.305,5.252,18.106,75.715,18.601,15372.000,18.975,23570.000,336.604,460.030,128.950,103.863
15-03-2023,0.945,0.829,132.929,0.931,1.376,1.511,1.351,1311.740,6.906,82.716,5.287,18.365,5.000,18.992,15479.000,18.987,23565.000,334.593,457.000,129.100,103.872
16-03-2023,0.942,0.826,133.368,0.929,1.372,1.501,1.346,1301.620,6.898,82.623,5.230,18.339,76.465,18.769,15422.000,19.002,23560.000,338.848,457.000,129.900,105.592
17-03-2023,0.930,0.821,131.840,0.923,1.377,1.479,1.341,1307.750,6.886,82.532,5.278,18.438,76.925,18.900,15368.000,19.009,23570.000,334.499,458.000,127.122,105.172
18-03-2023,0.930,0.821,131.830,0.923,1.377,1.493,1.341,1307.650,6.886,82.533,5.278,18.394,76.925,18.899,15368.500,19.019,,331.024,459.940,125.801,104.077
19-03-2023,0.936,0.821,132.284,0.927,1.371,1.490,1.340,1307.650,6.886,,5.278,18.304,,18.843,15368.500,19.008,,,,,
20-03-2023,0.933,0.815,131.392,0.929,1.367,1.489,1.337,1304.940,6.878,82.529,5.236,18.496,77.465,18.815,15340.000,19.009,23570.000,341.740,459.890,129.000,103.604
21-03-2023,0.928,0.818,132.348,0.921,1.371,1.497,1.337,1303.440,6.883,82.677,5.241,18.513,77.215,18.624,15294.000,19.033,23570.000,319.770,459.920,129.500,105.334
22-03-2023,0.920,0.814,131.179,0.917,1.372,1.493,1.330,1298.250,6.879,82.526,5.236,18.211,76.890,18.593,15251.000,19.044,23510.000,319.277,459.950,129.900,103.449
23-03-2023,0.923,0.814,130.865,0.916,1.372,1.497,1.328,1286.290,6.818,82.265,5.297,18.066,75.965,18.568,15047.000,19.057,23490.000,316.429,459.980,130.300,103.327
24-03-2023,0.928,0.818,130.745,0.920,1.380,1.503,1.332,1294.830,6.867,82.347,5.245,18.155,77.245,18.427,15166.000,19.029,23510.000,320.057,459.980,130.400,103.520
25-03-2023,0.927,0.818,130.745,0.920,1.380,1.503,1.332,1294.830,6.867,82.347,5.245,18.155,77.245,18.427,15164.900,19.029,,,459.980,130.400,
26-03-2023,0.928,0.817,130.846,0.919,1.373,1.503,1.332,1294.830,6.867,82.339,5.245,18.147,77.245,18.427,15148.000,19.080,,,459.980,130.400,
27-03-2023,0.925,0.813,131.233,0.915,1.365,1.501,1.331,1297.800,6.884,82.215,5.197,18.286,76.500,18.319,15107.500,19.093,23500.000,321.646,461.000,130.600,103.379
28-03-2023,0.923,0.811,131.046,0.920,1.359,1.491,1.327,1296.980,6.873,82.164,5.164,18.144,76.525,18.219,15061.000,19.121,23480.000,321.318,462.000,129.810,105.879
29-03-2023,0.922,0.812,132.576,0.918,1.356,1.496,1.329,1307.130,6.886,82.255,5.134,18.086,77.290,18.094,15031.500,19.147,23480.000,321.561,456.000,131.150,105.174
30-03-2023,0.917,0.807,133.201,0.913,1.352,1.489,1.328,1296.500,6.870,82.101,5.093,17.740,77.240,18.090,15020.000,19.176,23470.000,326.840,459.000,131.400,105.613
31-03-2023,0.920,0.810,132.770,0.915,1.352,1.495,1.330,1306.150,6.868,82.181,5.062,17.779,77.965,18.002,14968.600,19.173,23450.000,329.000,460.000,131.500,105.365
01-04-2023,0.920,0.810,132.770,0.915,1.352,,1.330,1306.150,6.868,,5.062,17.779,,18.002,14968.600,,,,,,
02-04-2023,0.926,0.814,133.347,0.918,1.350,1.502,1.334,1305.480,6.868,82.185,5.062,17.806,77.965,18.039,14988.000,19.193,,,459.840,131.500,
03-04-2023,0.916,0.805,132.299,0.913,1.343,1.473,1.326,1308.050,6.877,82.141,5.063,17.796,78.615,18.088,14915.000,19.205,23470.000,319.956,459.830,131.750,103.686
04-04-2023,0.912,0.800,131.485,0.905,1.344,1.480,1.325,1312.410,6.879,82.115,5.071,17.884,79.265,18.113,14958.000,19.217,23460.000,318.231,462.000,132.050,104.017
05-04-2023,0.917,0.802,130.934,0.906,1.345,1.489,1.328,1316.210,6.879,81.950,5.033,18.063,80.165,18.309,14956.000,19.250,23465.000,319.408,461.000,132.400,105.874
06-04-2023,0.916,0.804,131.669,0.904,1.350,1.498,1.330,1317.940,6.875,81.831,5.058,18.082,81.165,18.227,14932.000,19.251,23451.000,316.895,459.830,132.600,104.112
07-04-2023,0.909,0.805,132.150,0.906,1.356,1.499,1.329,1315.340,6.870,81.875,5.055,17.767,81.065,18.111,14933.900,19.246,23442.000,316.602,462.000,132.650,104.226
08-04-2023,0.909,0.805,132.140,0.905,1.356,1.498,1.329,1315.440,6.869,81.833,5.055,17.767,,18.111,14933.900,19.247,,314.356,,129.720,103.487
09-04-2023,0.916,0.804,132.097,0.904,1.350,1.498,1.331,1315.450,6.869,81.885,5.054,18.201,81.065,18.135,14906.000,19.245,,,459.830,132.600,
10-04-2023,0.920,0.807,133.469,0.909,1.350,1.504,1.332,1320.880,6.881,81.984,5.065,18.483,81.625,18.143,14955.000,19.265,23442.000,316.925,459.830,133.500,104.329
11-04-2023,0.916,0.804,133.594,0.903,1.346,1.503,1.332,1322.090,6.886,82.070,5.004,18.336,81.065,18.159,14913.000,19.291,23445.000,316.462,463.000,132.750,104.727
12-04-2023,0.909,0.800,133.085,0.896,1.344,1.493,1.327,1322.830,6.874,81.961,4.917,18.424,82.015,18.055,14823.500,19.309,23442.000,318.889,462.000,133.000,104.743
13-04-2023,0.905,0.798,132.487,0.889,1.334,1.474,1.321,1301.430,6.868,81.681,4.927,18.035,81.665,18.019,14720.000,19.335,23440.000,319.806,463.000,134.300,104.768
14-04-2023,0.901,0.805,133.820,0.893,1.352,1.491,1.330,1303.950,6.871,81.846,4.908,17.230,81.515,17.996,14782.500,19.363,23440.000,320.087,461.000,133.600,104.870
15-04-2023,0.901,0.805,133.800,0.893,1.351,1.490,1.330,1303.550,6.870,81.838,4.908,17.886,,17.996,14782.500,19.357,,318.529,,131.100,104.354
16-04-2023,0.910,0.806,133.971,0.895,1.337,1.491,1.332,1303.380,6.870,81.845,4.909,18.096,81.515,17.993,14693.000,19.378,,,459.930,133.550,
17-04-2023,0.915,0.808,134.425,0.899,1.339,1.492,1.334,1316.070,6.879,82.004,4.940,18.312,82.015,18.032,14860.000,19.385,23485.000,322.199,459.920,133.750,104.709
18-04-2023,0.911,0.805,134.044,0.896,1.339,1.485,1.332,1315.900,6.875,82.108,4.984,18.159,81.765,18.043,14890.000,19.400,23505.000,318.974,463.000,134.900,104.587
19-04-2023,0.913,0.805,134.704,0.898,1.347,1.491,1.335,1326.760,6.885,82.340,5.074,18.166,81.665,18.041,15006.000,19.398,23511.000,317.909,460.030,134.200,104.558
20-04-2023,0.912,0.804,133.996,0.892,1.348,1.483,1.332,1323.600,6.872,82.141,5.048,18.031,81.765,17.998,14946.000,19.404,23488.000,318.786,461.000,134.350,104.513
21-04-2023,0.901,0.804,134.160,0.893,1.368,1.494,1.335,1329.390,6.893,82.041,5.048,18.071,81.415,17.971,14929.000,19.397,23485.000,319.664,460.030,132.764,104.461
22-04-2023,0.901,0.804,134.160,0.893,1.368,,1.335,1329.370,6.893,,5.048,18.071,,17.971,14929.000,,,,,,
23-04-2023,0.910,0.803,133.961,0.892,1.354,1.494,1.334,1329.380,6.893,82.055,5.048,18.077,81.415,17.997,14838.000,19.405,,,460.030,134.350,
24-04-2023,0.904,0.800,134.084,0.887,1.353,1.492,1.332,1332.800,6.895,81.852,5.033,18.140,81.460,17.965,14945.000,19.403,23494.000,318.854,460.030,132.428,104.194
25-04-2023,0.911,0.805,133.711,0.892,1.362,1.507,1.338,1341.000,6.932,81.992,5.053,18.317,80.816,18.040,14935.000,19.418,23473.000,321.821,461.000,134.650,105.916
26-04-2023,0.905,0.802,133.465,0.891,1.363,1.513,1.334,1337.830,6.926,81.767,5.043,18.355,81.765,18.159,14841.500,19.423,23465.000,319.041,461.000,135.750,104.599
27-04-2023,0.906,0.800,133.802,0.894,1.360,1.508,1.335,1339.390,6.922,81.765,4.976,18.269,81.815,18.025,14684.000,19.436,23445.000,318.844,460.000,135.800,104.516
28-04-2023,0.899,0.796,136.304,0.894,1.365,1.511,1.335,1337.720,6.911,81.745,4.985,18.297,80.415,17.986,14666.100,19.444,23450.000,317.214,460.000,135.900,104.509
29-04-2023,0.899,0.795,136.320,0.894,1.365,1.513,1.335,1337.320,6.911,81.738,4.985,18.287,,17.986,14666.100,19.448,,313.059,,131.090,103.140
30-04-2023,0.908,0.796,136.386,0.895,1.356,1.512,1.335,1337.170,6.911,81.745,4.986,18.281,80.415,17.991,14663.000,19.450,,,459.970,135.000,
01-05-2023,0.912,0.801,137.521,0.896,1.355,1.510,1.337,1342.790,6.911,81.775,4.988,18.356,80.665,17.938,14671.500,19.452,23450.000,316.599,460.000,135.900,104.306
02-05-2023,0.908,0.802,136.466,0.892,1.362,1.499,1.334,1342.300,6.911,81.779,5.038,18.463,80.075,17.974,14752.500,19.474,23450.000,313.416,461.000,136.050,104.323
03-05-2023,0.903,0.796,134.544,0.883,1.363,1.506,1.330,1335.230,6.911,81.780,4.994,18.272,79.465,17.956,14680.500,19.475,23450.000,316.533,459.850,135.350,104.853
04-05-2023,0.907,0.795,134.179,0.885,1.352,1.493,1.327,1320.150,6.906,81.716,4.983,18.281,78.465,17.899,14700.000,19.487,23445.000,316.278,460.000,135.400,104.829
05-05-2023,0.892,0.791,134.830,0.897,1.347,1.479,1.326,1317.530,6.910,81.730,4.952,17.647,77.780,17.748,14668.100,19.512,23440.000,316.846,459.000,135.500,104.853
06-05-2023,0.892,0.791,134.830,0.897,1.347,,1.326,1317.530,6.910,,4.952,17.647,,17.748,14668.100,,,,,,
07-05-2023,0.908,0.792,135.199,0.891,1.338,1.482,1.326,1316.960,6.910,81.730,4.952,18.386,77.775,17.766,14668.000,19.499,,,459.870,135.450,
08-05-2023,0.909,0.793,135.073,0.890,1.337,1.475,1.325,1322.410,6.912,81.787,5.008,18.283,77.690,17.788,14750.000,19.502,23443.000,315.855,459.000,135.500,105.351
09-05-2023,0.912,0.792,135.288,0.890,1.338,1.478,1.327,1326.050,6.919,82.105,4.986,18.596,77.965,17.744,14767.000,19.520,23460.000,314.835,461.000,135.700,106.652
10-05-2023,0.910,0.792,134.087,0.889,1.337,1.475,1.324,1318.050,6.932,81.920,4.943,18.848,77.690,17.537,14691.000,19.540,23465.000,313.541,461.000,136.600,105.804
11-05-2023,0.916,0.799,134.498,0.894,1.349,1.493,1.331,1329.880,6.948,82.100,4.930,19.171,76.965,17.575,14770.500,19.566,23465.000,308.730,461.000,136.800,105.703
12-05-2023,0.914,0.803,135.740,0.899,1.365,1.505,1.338,1341.550,6.957,82.248,4.919,19.298,77.325,17.583,14843.400,19.584,23450.000,310.551,461.000,136.900,105.821
13-05-2023,0.914,0.803,135.730,0.898,1.365,1.504,1.338,1340.460,6.957,82.193,4.878,19.314,,17.583,14843.400,19.576,,309.338,,133.205,105.407
14-05-2023,0.921,0.803,135.822,0.898,1.355,1.504,1.339,1341.520,6.957,82.200,4.920,19.156,77.325,17.596,14743.000,19.628,,,460.030,136.000,
15-05-2023,0.920,0.798,136.045,0.895,1.347,1.492,1.336,1335.400,6.952,82.267,4.888,18.997,79.715,17.433,14795.000,19.680,23452.000,309.877,460.000,136.100,106.269
16-05-2023,0.920,0.801,136.430,0.896,1.348,1.502,1.340,1342.430,6.977,82.296,4.939,19.050,80.455,17.480,14885.000,19.731,23450.000,306.497,459.000,136.200,105.754
17-05-2023,0.923,0.801,137.614,0.899,1.347,1.502,1.342,1334.150,6.997,82.450,4.938,19.233,79.715,17.607,14876.500,19.764,23450.000,301.425,459.000,136.400,105.712
18-05-2023,0.928,0.806,138.620,0.905,1.350,1.508,1.348,1334.740,7.035,82.725,4.964,19.304,80.365,17.716,14916.000,19.807,23450.000,304.359,460.000,136.550,105.676
19-05-2023,0.924,0.803,137.960,0.899,1.349,1.503,1.344,1325.200,7.007,82.835,4.999,19.436,79.000,17.792,14929.000,19.800,23460.000,303.803,459.000,136.650,105.656
20-05-2023,0.924,0.803,137.960,0.900,1.349,1.503,1.344,1325.100,7.006,82.898,4.995,19.438,,17.792,14929.000,,,302.961,,,105.363
21-05-2023,0.924,0.803,137.692,0.898,1.349,1.501,1.344,1324.210,7.007,82.905,4.997,19.412,80.065,17.746,14918.000,19.816,,,460.340,136.500,
22-05-2023,0.925,0.804,138.672,0.898,1.350,1.504,1.346,1313.830,7.031,82.825,4.966,19.249,80.465,17.880,14886.000,19.845,23438.000,302.893,460.000,136.800,105.631
23-05-2023,0.929,0.805,138.598,0.901,1.350,1.512,1.347,1319.840,7.056,82.891,4.971,19.167,80.125,17.958,14895.000,19.864,23470.000,301.517,459.000,137.900,106.581
24-05-2023,0.930,0.808,139.283,0.904,1.359,1.528,1.349,1318.520,7.060,82.714,4.959,19.227,80.065,17.800,14945.900,19.907,23470.000,300.367,460.000,137.250,105.420
25-05-2023,0.932,0.812,140.017,0.905,1.364,1.539,1.355,1330.890,7.077,82.742,5.035,19.775,79.990,17.846,14970.000,19.974,23470.000,299.042,460.000,138.150,105.500
26-05-2023,0.932,0.810,140.650,0.905,1.341,1.534,1.350,1322.430,7.064,82.564,4.992,19.645,78.965,17.615,15007.500,19.968,23475.000,294.211,459.000,137.350,105.530
27-05-2023,0.932,0.810,140.650,0.906,1.341,,1.350,1322.430,7.064,,4.992,19.645,,17.615,15007.500,,,,,,
28-05-2023,0.933,0.810,140.871,0.906,1.361,1.532,1.353,1322.430,7.055,82.575,4.993,19.645,78.965,17.602,14948.000,19.989,,294.790,460.250,137.350,105.738
29-05-2023,0.934,0.810,140.441,0.904,1.360,1.532,1.354,1324.590,7.072,82.580,5.018,19.630,80.215,17.599,14960.000,20.127,23465.000,293.679,460.220,137.450,105.530
30-05-2023,0.932,0.806,139.792,0.906,1.360,1.534,1.351,1319.790,7.079,82.684,5.035,19.653,79.610,17.656,14979.000,20.612,23480.000,290.708,460.000,137.500,105.588
31-05-2023,0.935,0.803,139.127,0.910,1.357,1.537,1.351,1321.740,7.111,82.667,5.055,19.695,81.515,17.677,14984.000,20.786,23485.000,285.462,459.000,137.650,105.517
01-06-2023,0.929,0.798,138.748,0.906,1.344,1.520,1.347,1312.850,7.093,82.277,5.013,19.611,80.965,17.539,14907.000,20.890,23485.000,291.626,460.760,135.545,105.554
02-06-2023,0.932,0.803,139.940,0.909,1.333,1.510,1.350,1305.150,7.084,82.400,4.958,19.495,80.765,17.542,14874.500,20.959,23475.000,287.024,460.000,137.800,105.623
03-06-2023,0.932,0.803,139.970,0.909,1.333,1.512,1.350,1304.550,7.084,82.396,4.954,19.496,,17.542,14874.500,20.959,,288.072,,136.121,106.009
04-06-2023,0.935,0.804,140.207,0.910,1.343,1.515,1.351,1305.140,7.084,82.410,4.957,19.516,80.765,17.550,14983.000,21.080,,,460.920,137.800,
05-06-2023,0.934,0.804,139.383,0.906,1.345,1.512,1.349,1299.790,7.105,82.511,4.926,19.241,80.565,17.446,14849.500,21.270,23495.000,287.228,460.000,137.760,105.862
06-06-2023,0.935,0.805,139.527,0.907,1.340,1.497,1.348,1299.200,7.119,82.517,4.912,19.169,81.315,17.368,14872.000,21.934,23485.000,289.459,460.000,137.950,106.315
07-06-2023,0.934,0.803,139.899,0.910,1.337,1.502,1.348,1308.340,7.129,82.618,4.922,19.067,81.515,17.355,14889.000,23.296,23485.000,288.630,460.000,138.200,106.248
08-06-2023,0.927,0.796,138.863,0.899,1.336,1.490,1.342,1296.330,7.111,82.488,4.922,18.822,81.975,17.372,14836.000,23.499,23490.000,292.232,461.670,139.150,106.571
09-06-2023,0.929,0.795,139.400,0.903,1.340,1.483,1.344,1287.260,7.128,82.425,4.878,18.658,82.690,17.266,14885.600,23.398,23470.000,293.590,461.000,138.300,106.522
10-06-2023,0.929,0.795,139.390,0.903,1.340,1.483,1.343,1286.860,7.127,82.438,4.877,18.704,,17.267,14885.600,23.398,,293.651,,137.551,106.544
11-06-2023,0.930,0.795,139.371,0.903,1.334,1.483,1.343,1286.690,7.128,82.445,4.878,18.682,82.690,17.271,14833.000,23.646,,293.651,461.900,138.400,106.544
12-06-2023,0.929,0.799,139.460,0.908,1.336,1.481,1.343,1284.580,7.145,82.337,4.861,18.546,83.845,17.284,14871.500,23.660,23480.000,297.819,461.000,138.500,106.690
13-06-2023,0.927,0.793,140.177,0.905,1.331,1.477,1.342,1267.620,7.167,82.290,4.861,18.600,83.915,17.234,14869.000,23.639,23495.000,304.419,461.000,138.500,106.732
14-06-2023,0.922,0.789,139.977,0.900,1.333,1.471,1.341,1273.990,7.163,82.045,4.815,18.301,83.965,17.127,14909.000,23.569,23500.000,316.803,465.000,139.600,107.649
15-06-2023,0.914,0.782,140.268,0.892,1.322,1.453,1.336,1270.050,7.120,81.913,4.809,18.194,83.445,17.126,14897.000,23.651,23525.000,303.992,465.460,138.900,106.662
16-06-2023,0.912,0.780,141.840,0.893,1.322,1.455,1.340,1276.200,7.125,81.911,4.819,18.174,83.465,17.065,14954.000,23.618,23520.000,306.541,656.000,140.000,106.513
17-06-2023,0.912,0.780,141.840,0.893,1.322,,1.340,1276.200,7.125,,4.819,18.174,,17.065,14954.000,,,,,,
18-06-2023,0.914,0.779,141.867,0.894,1.320,1.454,1.337,1276.310,7.126,81.915,4.807,18.200,83.465,17.067,14928.000,23.549,,306.233,656.000,137.568,106.407
19-06-2023,0.915,0.782,141.899,0.896,1.321,1.460,1.341,1283.240,7.160,81.981,4.777,18.148,83.815,17.073,15008.000,23.602,23520.000,303.763,687.445,139.150,106.583
20-06-2023,0.916,0.783,141.335,0.898,1.323,1.473,1.343,1287.540,7.181,81.992,4.789,18.369,84.714,17.204,15016.000,23.572,23520.000,304.781,691.304,140.100,106.556
21-06-2023,0.910,0.783,141.688,0.892,1.316,1.471,1.340,1288.380,7.178,81.942,4.762,18.288,83.615,17.118,14943.000,23.555,23505.000,304.785,777.823,139.300,106.534
22-06-2023,0.913,0.784,143.030,0.895,1.315,1.479,1.345,1298.210,7.179,81.919,4.770,18.495,80.950,17.170,14935.000,24.885,23515.000,304.097,816.000,139.450,106.548
23-06-2023,0.915,0.786,143.690,0.897,1.321,1.497,1.351,1307.780,7.179,81.953,4.779,18.726,84.590,17.148,15042.500,25.259,23515.000,304.805,822.500,139.450,106.528
24-06-2023,0.915,0.786,143.710,0.896,1.321,1.497,1.351,1306.810,7.179,81.978,4.721,18.731,,17.148,15042.500,25.275,,302.913,,136.967,105.866
25-06-2023,0.917,0.786,143.541,0.896,1.316,1.497,1.352,1307.670,7.179,81.985,4.786,18.732,83.615,17.147,14987.000,25.318,,,761.000,139.450,
26-06-2023,0.917,0.787,143.460,0.896,1.315,1.498,1.353,1302.660,7.237,82.007,4.767,18.646,84.375,17.117,15039.000,25.960,23530.000,305.983,810.000,139.450,106.533
27-06-2023,0.913,0.785,143.882,0.894,1.320,1.497,1.350,1296.600,7.219,81.998,4.811,18.508,85.340,17.077,14982.500,25.990,23520.000,305.917,764.050,139.450,106.600
28-06-2023,0.916,0.791,144.389,0.897,1.325,1.515,1.353,1309.010,7.243,82.027,4.851,18.624,85.855,17.083,14981.000,26.056,23555.000,303.989,753.950,140.350,106.602
29-06-2023,0.920,0.793,144.780,0.899,1.325,1.511,1.356,1323.070,7.252,82.075,4.856,18.750,86.825,17.106,15064.000,26.039,23569.000,303.999,752.000,139.550,106.519
30-06-2023,0.916,0.789,144.290,0.895,1.308,1.500,1.352,1315.300,7.253,82.096,4.790,18.815,88.791,17.110,15036.200,26.049,23575.000,304.809,759.770,139.600,106.528
